cog_id	sample_date	lineage	plot_category
TFCI-270A76E	2021-05-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A87A	2021-05-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A7D7	2021-05-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DF72	2021-06-23	AY.9	B.1.617.2 (Delta)
TFCI-270CDC4	2021-06-29	AY.4	B.1.617.2 (Delta)
PHEC-331531	2021-06-29	AY.4	B.1.617.2 (Delta)
TFCI-270CD97	2021-06-30	AY.4	B.1.617.2 (Delta)
TFCI-270CDA6	2021-06-30	AY.4	B.1.617.2 (Delta)
TFCI-270CDB5	2021-07-01	AY.4	B.1.617.2 (Delta)
TFCI-270CA27	2021-07-15	AY.4	B.1.617.2 (Delta)
TFCI-270CA09	2021-07-15	AY.4	B.1.617.2 (Delta)
TFCI-270CA36	2021-07-15	AY.4	B.1.617.2 (Delta)
TFCI-270CA63	2021-07-16	AY.4	B.1.617.2 (Delta)
TFCI-270CABE	2021-07-19	AY.6	B.1.617.2 (Delta)
TFCI-270CA81	2021-07-19	AY.4	B.1.617.2 (Delta)
TFCI-270CACD	2021-07-19	AY.4	B.1.617.2 (Delta)
TFCI-270CAAF	2021-07-19	AY.4	B.1.617.2 (Delta)
TFCI-270CADC	2021-07-19	AY.4	B.1.617.2 (Delta)
TFCI-270CAEB	2021-07-19	AY.4	B.1.617.2 (Delta)
TFCI-270C9B1	2021-07-20	AY.6	B.1.617.2 (Delta)
TFCI-270CA18	2021-07-21	AY.4.2	B.1.617.2 (Delta)
TFCI-270CB24	2021-07-21	AY.5	B.1.617.2 (Delta)
TFCI-270CB15	2021-07-21	AY.4	B.1.617.2 (Delta)
TFCI-270CB06	2021-07-22	AY.4	B.1.617.2 (Delta)
TFCI-270CA90	2021-07-23	AY.4	B.1.617.2 (Delta)
TFCI-270CB42	2021-07-26	AY.4	B.1.617.2 (Delta)
TFCI-270CB60	2021-07-27	AY.4	B.1.617.2 (Delta)
TFCI-270CB51	2021-07-27	AY.4	B.1.617.2 (Delta)
TFCI-270CA72	2021-07-28	AY.4	B.1.617.2 (Delta)
TFCI-270C9A2	2021-07-29	B.1.617.2	B.1.617.2 (Delta)
TFCI-270CB33	2021-07-30	AY.5	B.1.617.2 (Delta)
TFCI-270CB7F	2021-07-30	AY.4	B.1.617.2 (Delta)
TFCI-270D66E	2021-08-16	AY.4	B.1.617.2 (Delta)
TFCI-270D67D	2021-08-17	AY.4	B.1.617.2 (Delta)
TFCI-270D622	2021-08-19	AY.4	B.1.617.2 (Delta)
TFCI-270D6AA	2021-08-23	AY.4	B.1.617.2 (Delta)
TFCI-270D6C8	2021-08-23	AY.4	B.1.617.2 (Delta)
TFCI-270D6E6	2021-08-31	AY.90	B.1.617.2 (Delta)
TFCI-270D72F	2021-09-02	AY.4	B.1.617.2 (Delta)
TFCI-270D73E	2021-09-03	AY.4	B.1.617.2 (Delta)
TFCI-270D701	2021-09-03	AY.4	B.1.617.2 (Delta)
TFCI-270D74D	2021-09-06	AY.43	B.1.617.2 (Delta)
TFCI-270D798	2021-09-07	AY.4	B.1.617.2 (Delta)
TFCI-270D7A7	2021-09-08	AY.4	B.1.617.2 (Delta)
TFCI-270D7B6	2021-09-09	AY.4.2	B.1.617.2 (Delta)
TFCI-270D7C5	2021-09-09	AY.4	B.1.617.2 (Delta)
TFCI-270D75C	2021-09-09	AY.4	B.1.617.2 (Delta)
TFCI-270D710	2021-09-14	AY.120	B.1.617.2 (Delta)
TFCI-270DFDC	2021-09-16	AY.4	B.1.617.2 (Delta)
TFCI-270DF90	2021-09-16	AY.43	B.1.617.2 (Delta)
TFCI-270DF81	2021-09-16	AY.43	B.1.617.2 (Delta)
TFCI-270DFCD	2021-09-20	AY.4	B.1.617.2 (Delta)
TFCI-270DFFA	2021-09-22	AY.43	B.1.617.2 (Delta)
TFCI-270E014	2021-09-23	AY.42	B.1.617.2 (Delta)
TFCI-270E005	2021-09-23	AY.46.5	B.1.617.2 (Delta)
TFCI-270E023	2021-09-23	AY.4	B.1.617.2 (Delta)
TFCI-270E032	2021-09-27	AY.4	B.1.617.2 (Delta)
TFCI-270DFEB	2021-09-27	AY.4	B.1.617.2 (Delta)
TFCI-270DFBE	2021-09-29	B.1.617.2	B.1.617.2 (Delta)
TFCI-270DFAF	2021-09-29	AY.43	B.1.617.2 (Delta)
TFCI-270E06F	2021-09-30	AY.4	B.1.617.2 (Delta)
TFCI-270E08D	2021-10-04	AY.4.2	B.1.617.2 (Delta)
TFCI-270E050	2021-10-04	AY.98	B.1.617.2 (Delta)
TFCI-270E0BA	2021-10-05	AY.4	B.1.617.2 (Delta)
TFCI-270E09C	2021-10-05	AY.25.1	B.1.617.2 (Delta)
TFCI-270E0AB	2021-10-05	B.1.617.2	B.1.617.2 (Delta)
TFCI-270E07E	2021-10-06	B.1.617.2	B.1.617.2 (Delta)
TFCI-270E472	2021-10-08	AY.5	B.1.617.2 (Delta)
TFCI-270E490	2021-10-12	AY.43	B.1.617.2 (Delta)
TFCI-270E4AF	2021-10-13	AY.4	B.1.617.2 (Delta)
TFCI-270E4BE	2021-10-13	AY.4	B.1.617.2 (Delta)
TFCI-270E481	2021-10-14	AY.4	B.1.617.2 (Delta)
TFCI-270E4DC	2021-10-15	AY.4	B.1.617.2 (Delta)
TFCI-270E463	2021-10-15	B.1.617.2	B.1.617.2 (Delta)
TFCI-270E4EB	2021-10-18	AY.4	B.1.617.2 (Delta)
TFCI-270E533	2021-10-19	AY.4	B.1.617.2 (Delta)
TFCI-270E542	2021-10-19	AY.4	B.1.617.2 (Delta)
TFCI-270E524	2021-10-19	AY.121	B.1.617.2 (Delta)
TFCI-270E4CD	2021-10-20	AY.4	B.1.617.2 (Delta)
TFCI-270E454	2021-10-21	AY.6	B.1.617.2 (Delta)
TFCI-270E515	2021-10-21	AY.4	B.1.617.2 (Delta)
TFCI-270E560	2021-10-21	AY.4	B.1.617.2 (Delta)
TFCI-270E57F	2021-10-22	AY.4	B.1.617.2 (Delta)
TFCI-270E506	2021-10-22	AY.4	B.1.617.2 (Delta)
TFCI-270ECE3	2021-10-26	AY.4	B.1.617.2 (Delta)
TFCI-270E551	2021-10-26	AY.4	B.1.617.2 (Delta)
TFCI-270EC6B	2021-10-27	AY.120	B.1.617.2 (Delta)
TFCI-270ED0E	2021-10-27	AY.4	B.1.617.2 (Delta)
TFCI-270ED1D	2021-10-27	AY.43	B.1.617.2 (Delta)
TFCI-270ED4A	2021-10-28	AY.46.5	B.1.617.2 (Delta)
TFCI-270ECD4	2021-10-28	AY.4	B.1.617.2 (Delta)
TFCI-270EC5C	2021-10-28	AY.4	B.1.617.2 (Delta)
TFCI-270ECA7	2021-10-28	AY.4	B.1.617.2 (Delta)
TFCI-270ED2C	2021-10-28	AY.3	B.1.617.2 (Delta)
TFCI-270ED59	2021-10-28	AY.4	B.1.617.2 (Delta)
TFCI-270EC89	2021-10-29	AY.4	B.1.617.2 (Delta)
TFCI-270ECB6	2021-10-29	AY.4	B.1.617.2 (Delta)
TFCI-270EC7A	2021-10-29	AY.4	B.1.617.2 (Delta)
TFCI-270ECF2	2021-11-01	AY.4	B.1.617.2 (Delta)
TFCI-270ED3B	2021-11-01	AY.4	B.1.617.2 (Delta)
TFCI-270ECC5	2021-11-01	AY.4	B.1.617.2 (Delta)
TFCI-270EC98	2021-11-02	AY.4	B.1.617.2 (Delta)
TFCI-270ED77	2021-11-03	AY.36	B.1.617.2 (Delta)
TFCI-270ED86	2021-11-03	AY.4	B.1.617.2 (Delta)
TFCI-270EDA4	2021-11-04	AY.4.2.2	B.1.617.2 (Delta)
TFCI-270EDB3	2021-11-08	AY.4.2	B.1.617.2 (Delta)
TFCI-270ED95	2021-11-08	AY.44	B.1.617.2 (Delta)
TFCI-270EDD1	2021-11-09	AY.6	B.1.617.2 (Delta)
TFCI-270ED68	2021-11-12	AY.4	B.1.617.2 (Delta)
TFCI-270E0C9	2021-11-30	AY.5	B.1.617.2 (Delta)
TFCI-270E0D8	2021-12-03	BA.1.17	BA.1 (Omicron)
TFCI-270E15D	2021-12-06	BA.1.17	BA.1 (Omicron)
TFCI-270E14E	2021-12-06	BA.1.17	BA.1 (Omicron)
TFCI-270E16C	2021-12-06	AY.4	B.1.617.2 (Delta)
TFCI-270E17B	2021-12-06	AY.4	B.1.617.2 (Delta)
TFCI-270E0E7	2021-12-08	BA.1.16	BA.1 (Omicron)
TFCI-270E1B7	2021-12-08	BA.1.17	BA.1 (Omicron)
TFCI-270E1E4	2021-12-08	BA.1.15.1	BA.1 (Omicron)
TFCI-270E1F3	2021-12-08	BA.1.16	BA.1 (Omicron)
TFCI-270E120	2021-12-08	BA.1.16	BA.1 (Omicron)
TFCI-270E20F	2021-12-08	AY.43	B.1.617.2 (Delta)
TFCI-270E18A	2021-12-08	BA.1.17	BA.1 (Omicron)
TFCI-270E199	2021-12-08	BA.1.17	BA.1 (Omicron)
TFCI-270E1D5	2021-12-08	BA.1.17.2	BA.1 (Omicron)
TFCI-270E102	2021-12-09	BA.1.17.2	BA.1 (Omicron)
TFCI-270E24B	2021-12-09	AY.4.2.2	B.1.617.2 (Delta)
TFCI-270E23C	2021-12-09	BA.1.15	BA.1 (Omicron)
TFCI-270E25A	2021-12-09	AY.4	B.1.617.2 (Delta)
TFCI-270E0F6	2021-12-09	AY.4.2	B.1.617.2 (Delta)
TFCI-270E21E	2021-12-09	AY.4	B.1.617.2 (Delta)
TFCI-270E278	2021-12-10	BA.1.16	BA.1 (Omicron)
TFCI-270E22D	2021-12-10	AY.98	B.1.617.2 (Delta)
TFCI-270E287	2021-12-13	BA.1.16	BA.1 (Omicron)
TFCI-270E111	2021-12-13	BA.1.15.1	BA.1 (Omicron)
TFCI-270E296	2021-12-13	BA.1.15.1	BA.1 (Omicron)
TFCI-270E1A8	2021-12-13	AY.4	B.1.617.2 (Delta)
TFCI-270E2B4	2021-12-13	BA.1.16	BA.1 (Omicron)
TFCI-270F66C	2021-12-15	BA.1.16	BA.1 (Omicron)
TFCI-270F611	2021-12-15	BA.1.15.1	BA.1 (Omicron)
TFCI-270F699	2021-12-16	BA.1.15.1	BA.1 (Omicron)
TFCI-270F67B	2021-12-16	BA.1	BA.1 (Omicron)
TFCI-270F59C	2021-12-16	BA.1.17	BA.1 (Omicron)
TFCI-270F5F6	2021-12-16	BA.1	BA.1 (Omicron)
TFCI-270F68A	2021-12-16	BA.1.15.1	BA.1 (Omicron)
TFCI-270F6E4	2021-12-16	AY.4	B.1.617.2 (Delta)
TFCI-270F6A8	2021-12-17	BA.1.1.15	BA.1 (Omicron)
TFCI-270F72D	2021-12-17	BA.1.16	BA.1 (Omicron)
TFCI-270F71E	2021-12-17	BA.1.1	BA.1 (Omicron)
TFCI-270F74B	2021-12-17	BA.1.1.13	BA.1 (Omicron)
TFCI-270F75A	2021-12-17	BA.1.17.2	BA.1 (Omicron)
TFCI-270F5BA	2021-12-17	BA.1	BA.1 (Omicron)
TFCI-270F2B3	2021-12-20	BA.1.15.1	BA.1 (Omicron)
TFCI-270F550	2021-12-20	BA.1.1	BA.1 (Omicron)
TFCI-270F65D	2021-12-20	BA.1.16	BA.1 (Omicron)
TFCI-270F57E	2021-12-20	BA.1.17.2	BA.1 (Omicron)
TFCI-270F2D1	2021-12-20	BA.1.16	BA.1 (Omicron)
TFCI-270F2E0	2021-12-20	BA.1.17.2	BA.1 (Omicron)
TFCI-270F5D8	2021-12-20	BA.1.1.13	BA.1 (Omicron)
TFCI-270F63F	2021-12-20	BA.1.16	BA.1 (Omicron)
TFCI-270F30B	2021-12-20	BA.1.17.2	BA.1 (Omicron)
TFCI-270F31A	2021-12-20	BA.1.17.2	BA.1 (Omicron)
TFCI-270F6F3	2021-12-20	BA.1.15.1	BA.1 (Omicron)
TFCI-270F5AB	2021-12-20	BA.1.17.2	BA.1 (Omicron)
TFCI-270F73C	2021-12-20	BA.1.15	BA.1 (Omicron)
TFCI-270F356	2021-12-21	BA.1.16	BA.1 (Omicron)
TFCI-270F2FF	2021-12-21	BA.1.16	BA.1 (Omicron)
TFCI-270F6B7	2021-12-21	BA.1	BA.1 (Omicron)
TFCI-270F374	2021-12-21	BA.1.17.2	BA.1 (Omicron)
TFCI-270F5C9	2021-12-21	BA.1.15.1	BA.1 (Omicron)
TFCI-270F347	2021-12-21	BA.1.17.2	BA.1 (Omicron)
TFCI-270F329	2021-12-21	BA.1.17.2	BA.1 (Omicron)
TFCI-270F338	2021-12-21	BA.1.16	BA.1 (Omicron)
TFCI-270F620	2021-12-21	BA.1.16	BA.1 (Omicron)
TFCI-270F58D	2021-12-21	BA.1.16	BA.1 (Omicron)
TFCI-270F70F	2021-12-21	BA.1.15	BA.1 (Omicron)
TFCI-270F3B0	2021-12-22	BA.1.17.2	BA.1 (Omicron)
TFCI-270F769	2021-12-22	BA.1.16	BA.1 (Omicron)
TFCI-270F3A1	2021-12-22	AY.4	B.1.617.2 (Delta)
TFCI-270F3CF	2021-12-22	BA.1.16	BA.1 (Omicron)
TFCI-270F602	2021-12-22	BA.1.16	BA.1 (Omicron)
TFCI-270F408	2021-12-22	BA.1.15.1	BA.1 (Omicron)
TFCI-270F3ED	2021-12-22	BA.1.16	BA.1 (Omicron)
TFCI-270F426	2021-12-23	BA.1.17	BA.1 (Omicron)
TFCI-270F383	2021-12-23	BA.1.16	BA.1 (Omicron)
TFCI-270F444	2021-12-23	BA.1.16	BA.1 (Omicron)
TFCI-270F417	2021-12-23	BA.1.17.2	BA.1 (Omicron)
TFCI-270F435	2021-12-29	BA.1.16	BA.1 (Omicron)
TFCI-270F541	2021-12-29	BA.1.16	BA.1 (Omicron)
TFCI-270F4AE	2021-12-29	BA.1.18	BA.1 (Omicron)
TFCI-270F4BD	2021-12-29	BA.1.16	BA.1 (Omicron)
TFCI-270F471	2021-12-29	BA.1.18	BA.1 (Omicron)
TFCI-270F532	2021-12-29	BA.1.17.2	BA.1 (Omicron)
TFCI-270F49F	2021-12-29	BA.1.15.1	BA.1 (Omicron)
TFCI-270F4DB	2021-12-29	BA.1.1	BA.1 (Omicron)
TFCI-270F4EA	2021-12-29	BA.1.1	BA.1 (Omicron)
TFCI-270F453	2021-12-29	BA.1	BA.1 (Omicron)
TFCI-270F56F	2021-12-30	BA.1.15	BA.1 (Omicron)
TFCI-270F365	2021-12-30	BA.1.15.1	BA.1 (Omicron)
TFCI-270F505	2021-12-30	BA.1.18	BA.1 (Omicron)
TFCI-270F392	2021-12-30	BA.1.16	BA.1 (Omicron)
TFCI-270F514	2021-12-30	BA.1.18	BA.1 (Omicron)
TFCI-270F523	2021-12-30	BA.1.17.2	BA.1 (Omicron)
TFCI-270F5E7	2021-12-30	BA.1.1.13	BA.1 (Omicron)
TFCI-270F3DE	2021-12-30	BA.1.17.2	BA.1 (Omicron)
TFCI-270F64E	2021-12-30	BA.1.17	BA.1 (Omicron)
TFCI-270F462	2021-12-30	BA.1.16	BA.1 (Omicron)
TFCI-270FDA3	2022-01-15	BA.1.1	BA.1 (Omicron)
TFCI-270FD58	2022-01-17	BA.1.17.2	BA.1 (Omicron)
TFCI-270FDD0	2022-01-17	BA.1	BA.1 (Omicron)
TFCI-270FDEF	2022-01-18	BA.1.16	BA.1 (Omicron)
TFCI-270FE28	2022-01-18	BA.1.17.2	BA.1 (Omicron)
TFCI-270FD94	2022-01-18	BA.1.16	BA.1 (Omicron)
TFCI-270FD76	2022-01-18	BA.1	BA.1 (Omicron)
TFCI-270FE0A	2022-01-18	BA.1	BA.1 (Omicron)
TFCI-270FD2B	2022-01-18	BA.1.17.2	BA.1 (Omicron)
TFCI-270FE19	2022-01-18	BA.1.17.2	BA.1 (Omicron)
TFCI-270FD85	2022-01-18	BA.1.15.1	BA.1 (Omicron)
TFCI-270FE55	2022-01-19	BA.1.16	BA.1 (Omicron)
TFCI-270FD3A	2022-01-19	BA.1.15.1	BA.1 (Omicron)
TFCI-270FE73	2022-01-19	BA.1.16	BA.1 (Omicron)
TFCI-270FEA0	2022-01-20	BA.1.16	BA.1 (Omicron)
TFCI-270FE37	2022-01-20	BA.1	BA.1 (Omicron)
TFCI-270FE64	2022-01-20	BA.1.1	BA.1 (Omicron)
TFCI-270FEBF	2022-01-20	BA.1.16	BA.1 (Omicron)
TFCI-270FD1C	2022-01-21	BA.1.1.13	BA.1 (Omicron)
TFCI-270FE82	2022-01-21	BA.1.16	BA.1 (Omicron)
TFCI-270FF07	2022-01-24	BA.1.16	BA.1 (Omicron)
TFCI-270FF16	2022-01-24	BA.1.17.2	BA.1 (Omicron)
TFCI-270FF34	2022-01-24	BA.1.1	BA.1 (Omicron)
TFCI-270FE46	2022-01-24	BA.1.17.2	BA.1 (Omicron)
TFCI-270FEFB	2022-01-24	BA.1.17.2	BA.1 (Omicron)
TFCI-270FEEC	2022-01-24	BA.2	BA.2 (Omicron)
TFCI-270FEDD	2022-01-24	BA.1.16	BA.1 (Omicron)
TFCI-271004C	2022-01-24	BA.1.17.2	BA.1 (Omicron)
TFCI-270FF52	2022-01-25	BA.1.1	BA.1 (Omicron)
TFCI-270FF61	2022-01-25	BA.1.1	BA.1 (Omicron)
TFCI-270FDFE	2022-01-25	BA.1.16	BA.1 (Omicron)
TFCI-270FDB2	2022-01-25	BA.2	BA.2 (Omicron)
TFCI-270FF8F	2022-01-25	BA.1.1.13	BA.1 (Omicron)
TFCI-270FF70	2022-01-26	BA.1.1	BA.1 (Omicron)
TFCI-270FFCB	2022-01-26	BA.2.12	BA.2 (Omicron)
TFCI-270FFAD	2022-01-26	BA.1.17	BA.1 (Omicron)
TFCI-270FF43	2022-01-26	BA.1.1	BA.1 (Omicron)
TFCI-270FD67	2022-01-26	BA.1.18	BA.1 (Omicron)
TFCI-270FFF8	2022-01-26	BA.1.16	BA.1 (Omicron)
TFCI-270FF9E	2022-01-26	BA.1.17.2	BA.1 (Omicron)
TFCI-270FFE9	2022-01-27	BA.1.1	BA.1 (Omicron)
TFCI-270FFDA	2022-01-27	BA.1.16	BA.1 (Omicron)
TFCI-270FFBC	2022-01-27	BA.1.17.2	BA.1 (Omicron)
TFCI-2710000	2022-01-27	BA.1.16	BA.1 (Omicron)
TFCI-270FF25	2022-01-28	BA.1.16	BA.1 (Omicron)
TFCI-271001F	2022-01-28	BA.1.1	BA.1 (Omicron)
TFCI-271003D	2022-01-28	BA.1.1	BA.1 (Omicron)
TFCI-271002E	2022-01-28	BA.1.1	BA.1 (Omicron)
TFCI-2710853	2022-02-14	BA.1.16	BA.1 (Omicron)
TFCI-2710844	2022-02-14	BA.1.17.2	BA.1 (Omicron)
TFCI-2710862	2022-02-14	BA.2.16	BA.2 (Omicron)
TFCI-27108AE	2022-02-15	BA.1.16	BA.1 (Omicron)
TFCI-2710808	2022-02-15	BA.1.1.2	BA.1 (Omicron)
TFCI-27108BD	2022-02-15	BA.1.1.13	BA.1 (Omicron)
TFCI-27107ED	2022-02-15	BA.2.10	BA.2 (Omicron)
TFCI-2710826	2022-02-15	BA.2.16	BA.2 (Omicron)
TFCI-2710871	2022-02-15	BA.2	BA.2 (Omicron)
TFCI-27108CC	2022-02-15	BA.2	BA.2 (Omicron)
TFCI-2710835	2022-02-15	BA.2	BA.2 (Omicron)
TFCI-27108DB	2022-02-15	BA.2.10	BA.2 (Omicron)
TFCI-2710817	2022-02-15	BA.2.9	BA.2 (Omicron)
TFCI-271089F	2022-02-15	BA.2.12	BA.2 (Omicron)
TFCI-2710880	2022-02-15	BA.2	BA.2 (Omicron)
TFCI-2710941	2022-02-16	BA.2.10.1	BA.2 (Omicron)
TFCI-27107CF	2022-02-16	BA.2.5	BA.2 (Omicron)
TFCI-2710932	2022-02-16	BA.2	BA.2 (Omicron)
TFCI-27107FC	2022-02-16	BA.2.5	BA.2 (Omicron)
TFCI-27107B0	2022-02-16	BA.2	BA.2 (Omicron)
TFCI-2710950	2022-02-16	BA.2	BA.2 (Omicron)
TFCI-2710914	2022-02-16	BA.2.12	BA.2 (Omicron)
TFCI-271096F	2022-02-16	BA.2.10	BA.2 (Omicron)
TFCI-271098D	2022-02-17	BA.1.1	BA.1 (Omicron)
TFCI-27107DE	2022-02-18	BA.2	BA.2 (Omicron)
TFCI-27108F9	2022-02-18	BA.2	BA.2 (Omicron)
TFCI-2710905	2022-02-18	BA.2	BA.2 (Omicron)
TFCI-27109AB	2022-02-18	BA.2.16	BA.2 (Omicron)
TFCI-27109C9	2022-02-21	BA.1.17.2	BA.1 (Omicron)
TFCI-271099C	2022-02-21	BA.2	BA.2 (Omicron)
TFCI-27109E7	2022-02-21	XE	XE
TFCI-2710792	2022-02-21	BA.2	BA.2 (Omicron)
TFCI-271097E	2022-02-21	BA.1.15.1	BA.1 (Omicron)
TFCI-27109BA	2022-02-21	BA.2	BA.2 (Omicron)
TFCI-2710A02	2022-02-22	BA.1.1	BA.1 (Omicron)
TFCI-2710A3F	2022-02-22	BA.2	BA.2 (Omicron)
TFCI-2710A5D	2022-02-22	BA.2.12	BA.2 (Omicron)
TFCI-2710A20	2022-02-22	BA.2.12	BA.2 (Omicron)
TFCI-27109D8	2022-02-22	BA.2	BA.2 (Omicron)
TFCI-2710A8A	2022-02-23	BA.2	BA.2 (Omicron)
TFCI-2710A7B	2022-02-23	BA.1.1	BA.1 (Omicron)
TFCI-2710A11	2022-02-23	BA.2	BA.2 (Omicron)
TFCI-2710AC6	2022-02-23	BA.2	BA.2 (Omicron)
TFCI-27109F6	2022-02-23	BA.2.16	BA.2 (Omicron)
TFCI-27107A1	2022-02-23	BA.2.12	BA.2 (Omicron)
TFCI-2710AA8	2022-02-23	BA.2.3	BA.2 (Omicron)
TFCI-2710A99	2022-02-23	BA.2.9	BA.2 (Omicron)
TFCI-27108EA	2022-02-23	BA.2.10	BA.2 (Omicron)
TFCI-2710A4E	2022-02-23	BA.1.1	BA.1 (Omicron)
TFCI-2710AB7	2022-02-23	BA.1.1	BA.1 (Omicron)
TFCI-2710A6C	2022-02-24	BA.2	BA.2 (Omicron)
TFCI-2710AD5	2022-02-24	BA.1	BA.1 (Omicron)
TFCI-2710AE4	2022-02-24	BA.2	BA.2 (Omicron)
TFCI-2710AF3	2022-02-24	BA.2	BA.2 (Omicron)
TFCI-2710817	2022-02-24	BA.2.9	BA.2 (Omicron)
TFCI-2710853	2022-02-25	BA.1.16	BA.1 (Omicron)
TFCI-2710844	2022-02-25	BA.1.17.2	BA.1 (Omicron)
TFCI-2710835	2022-02-25	BA.2	BA.2 (Omicron)
TFCI-2710792	2022-02-25	BA.2	BA.2 (Omicron)
TFCI-2710862	2022-02-25	BA.2.16	BA.2 (Omicron)
TFCI-27107ED	2022-02-25	BA.2.10	BA.2 (Omicron)
TFCI-2710871	2022-02-28	BA.2	BA.2 (Omicron)
TFCI-27107CF	2022-02-28	BA.2.5	BA.2 (Omicron)
TFCI-271089F	2022-03-01	BA.2.12	BA.2 (Omicron)
TFCI-27108AE	2022-03-01	BA.1.16	BA.1 (Omicron)
TFCI-27107B0	2022-03-03	BA.2	BA.2 (Omicron)
TFCI-27108CC	2022-03-03	BA.2	BA.2 (Omicron)
TFCI-27108BD	2022-03-03	BA.1.1.13	BA.1 (Omicron)
TFCI-2710905	2022-03-04	BA.2	BA.2 (Omicron)
TFCI-2710808	2022-03-04	BA.1.1.2	BA.1 (Omicron)
TFCI-2710826	2022-03-04	BA.2.16	BA.2 (Omicron)
TFCI-2710914	2022-03-07	BA.2.12	BA.2 (Omicron)
TFCI-271097E	2022-03-08	BA.1.15.1	BA.1 (Omicron)
TFCI-27109AB	2022-03-08	BA.2.16	BA.2 (Omicron)
TFCI-2710950	2022-03-08	BA.2	BA.2 (Omicron)
TFCI-271096F	2022-03-08	BA.2.10	BA.2 (Omicron)
TFCI-271099C	2022-03-08	BA.2	BA.2 (Omicron)
TFCI-2710932	2022-03-08	BA.2	BA.2 (Omicron)
TFCI-271098D	2022-03-08	BA.1.1	BA.1 (Omicron)
TFCI-27109BA	2022-03-08	BA.2	BA.2 (Omicron)
TFCI-2710A20	2022-03-09	BA.2.12	BA.2 (Omicron)
TFCI-27109D8	2022-03-09	BA.2	BA.2 (Omicron)
TFCI-27107DE	2022-03-09	BA.2	BA.2 (Omicron)
TFCI-27109F6	2022-03-09	BA.2.16	BA.2 (Omicron)
TFCI-2710A8A	2022-03-09	BA.2	BA.2 (Omicron)
TFCI-2710A7B	2022-03-09	BA.1.1	BA.1 (Omicron)
TFCI-2710A6C	2022-03-09	BA.2	BA.2 (Omicron)
TFCI-2710A11	2022-03-09	BA.2	BA.2 (Omicron)
TFCI-2710A4E	2022-03-09	BA.1.1	BA.1 (Omicron)
TFCI-2710941	2022-03-09	BA.2.10.1	BA.2 (Omicron)
TFCI-27109C9	2022-03-10	BA.1.17.2	BA.1 (Omicron)
TFCI-2710A02	2022-03-10	BA.1.1	BA.1 (Omicron)
TFCI-2710A99	2022-03-10	BA.2.9	BA.2 (Omicron)
TFCI-27108EA	2022-03-10	BA.2.10	BA.2 (Omicron)
TFCI-2710880	2022-03-10	BA.2	BA.2 (Omicron)
TFCI-2710AA8	2022-03-11	BA.2.3	BA.2 (Omicron)
TFCI-2710AB7	2022-03-11	BA.1.1	BA.1 (Omicron)
TFCI-2710AE4	2022-03-11	BA.2	BA.2 (Omicron)
TFCI-2710AD5	2022-03-11	BA.1	BA.1 (Omicron)
TFCI-2710AC6	2022-03-11	BA.2	BA.2 (Omicron)
TFCI-2710AF3	2022-03-11	BA.2	BA.2 (Omicron)
TFCI-2710B1E	2022-03-14	BA.2	BA.2 (Omicron)
TFCI-2710B0F	2022-03-14	BA.2	BA.2 (Omicron)
TFCI-2710B4B	2022-03-14	BA.2	BA.2 (Omicron)
TFCI-2710B3C	2022-03-14	BA.2.13	BA.2 (Omicron)
TFCI-2710B5A	2022-03-14	BA.2.12	BA.2 (Omicron)
TFCI-2710B69	2022-03-14	BA.2	BA.2 (Omicron)
TFCI-27108F9	2022-03-14	BA.2	BA.2 (Omicron)
TFCI-27107A1	2022-03-14	BA.2.12	BA.2 (Omicron)
TFCI-2710B2D	2022-03-14	BA.2.5	BA.2 (Omicron)
TFCI-2710B87	2022-03-15	BA.1.1.15	BA.1 (Omicron)
TFCI-2710BB4	2022-03-15	BA.2.12	BA.2 (Omicron)
TFCI-2710BC3	2022-03-15	BA.2.9	BA.2 (Omicron)
TFCI-2710BE1	2022-03-15	BA.2.9	BA.2 (Omicron)
TFCI-2710BF0	2022-03-16	BA.2.10.1	BA.2 (Omicron)
TFCI-2710B96	2022-03-16	BA.2.12	BA.2 (Omicron)
TFCI-2710BD2	2022-03-16	BA.2	BA.2 (Omicron)
TFCI-2710C0C	2022-03-16	BA.2	BA.2 (Omicron)
TFCI-2710A5D	2022-03-16	BA.2.12	BA.2 (Omicron)
TFCI-2710C2A	2022-03-17	BA.2.12	BA.2 (Omicron)
TFCI-2710C39	2022-03-17	BA.2.12	BA.2 (Omicron)
TFCI-2710A3F	2022-03-17	BA.2	BA.2 (Omicron)
TFCI-27107FC	2022-03-21	BA.2.5	BA.2 (Omicron)
TFCI-2710C66	2022-03-21	BA.2.10	BA.2 (Omicron)
TFCI-2710CB1	2022-03-21	BA.2	BA.2 (Omicron)
TFCI-2710C1B	2022-03-21	BA.2	BA.2 (Omicron)
TFCI-2710C48	2022-03-21	BA.1.1	BA.1 (Omicron)
TFCI-2710C93	2022-03-21	BA.2	BA.2 (Omicron)
TFCI-2710C84	2022-03-21	BA.2	BA.2 (Omicron)
TFCI-2710C57	2022-03-21	BA.2.16	BA.2 (Omicron)
TFCI-2710CA2	2022-03-22	BA.2.16	BA.2 (Omicron)
TFCI-2710CDF	2022-03-22	BA.1.1	BA.1 (Omicron)
